,Unnamed: 0,coord_y,coord_x,tumor_patch,center_tumor_patch,wsi
2272,2272,55360,45824,False,False,camelyon16_train_tumor_077
2273,2273,134016,44096,False,False,camelyon16_train_normal_050
2274,2274,21120,115328,True,True,camelyon16_train_tumor_101
2275,2275,10688,122752,False,False,camelyon16_train_tumor_083
2276,2276,153920,26176,False,False,camelyon16_train_normal_058
2277,2277,158656,82176,True,True,camelyon16_train_tumor_027
2278,2278,39808,129280,False,False,camelyon16_train_normal_120
2279,2279,21888,11584,False,False,camelyon16_train_normal_108
2280,2280,91584,44224,False,False,camelyon16_train_tumor_036
2281,2281,126144,82944,False,False,camelyon16_train_tumor_047
2282,2282,151232,38720,False,False,camelyon16_train_tumor_062
2283,2283,157120,20672,False,False,camelyon16_train_normal_036
2284,2284,108224,42432,False,False,camelyon16_train_normal_144
2285,2285,165568,43840,True,True,camelyon16_train_tumor_025
2286,2286,74368,27968,False,False,camelyon16_train_tumor_027
2287,2287,156352,61824,True,True,camelyon16_train_tumor_028
2288,2288,127936,26496,True,True,camelyon16_train_tumor_024
2289,2289,92096,78400,True,True,camelyon16_train_tumor_029
2290,2290,43456,18176,False,False,camelyon16_train_tumor_108
2291,2291,123008,39104,False,False,camelyon16_train_tumor_003
2292,2292,100032,55424,False,False,camelyon16_train_normal_003
2293,2293,127552,25792,True,True,camelyon16_train_tumor_024
2294,2294,122816,65792,True,True,camelyon16_train_tumor_039
2295,2295,32192,48384,True,True,camelyon16_train_tumor_091
2296,2296,35840,76928,True,True,camelyon16_train_tumor_093
2297,2297,130304,5952,True,True,camelyon16_train_tumor_008
2298,2298,31744,95104,False,False,camelyon16_train_normal_116
2299,2299,53504,118528,False,False,camelyon16_train_normal_146
2300,2300,41792,30848,True,True,camelyon16_train_tumor_089
2301,2301,169472,42112,True,True,camelyon16_train_tumor_010
2302,2302,42624,74944,False,False,camelyon16_train_normal_124
2303,2303,22912,123520,True,True,camelyon16_train_tumor_101
2304,2304,97856,20480,False,False,camelyon16_train_normal_022
2305,2305,150016,64640,False,False,camelyon16_train_normal_028
2306,2306,63296,55552,True,True,camelyon16_train_tumor_076
2307,2307,169600,55360,True,True,camelyon16_train_tumor_006
2308,2308,21056,101760,True,True,camelyon16_train_tumor_087
2309,2309,140352,51200,False,False,camelyon16_train_normal_050
2310,2310,22976,101376,True,True,camelyon16_train_tumor_087
2311,2311,128960,42816,False,False,camelyon16_train_normal_035
2312,2312,60800,27520,True,True,camelyon16_train_tumor_107
2313,2313,126336,60224,True,True,camelyon16_train_tumor_040
2314,2314,75264,30464,True,True,camelyon16_train_tumor_041
2315,2315,149248,64448,True,True,camelyon16_train_tumor_053
2316,2316,20544,30336,True,True,camelyon16_train_tumor_105
2317,2317,139456,51968,True,True,camelyon16_train_tumor_038
2318,2318,85056,64000,False,False,camelyon16_train_tumor_052
2319,2319,164224,44800,False,False,camelyon16_train_normal_083
2320,2320,69632,21696,False,False,camelyon16_train_normal_112
2321,2321,194944,42176,True,True,camelyon16_train_tumor_061
2322,2322,152896,42752,False,False,camelyon16_train_normal_078
2323,2323,63360,27200,True,True,camelyon16_train_tumor_098
2324,2324,169088,42304,True,True,camelyon16_train_tumor_010
2325,2325,169152,51200,True,True,camelyon16_train_tumor_044
2326,2326,146240,63936,True,True,camelyon16_train_tumor_044
2327,2327,125952,87104,False,False,camelyon16_train_tumor_062
2328,2328,79168,69376,False,False,camelyon16_train_normal_029
2329,2329,185920,59648,True,True,camelyon16_train_tumor_044
2330,2330,97728,54912,True,True,camelyon16_train_tumor_045
2331,2331,92928,29120,False,False,camelyon16_train_normal_022
2332,2332,138688,26880,True,True,camelyon16_train_tumor_017
2333,2333,28480,27904,True,True,camelyon16_train_tumor_105
2334,2334,33600,116288,True,True,camelyon16_train_tumor_103
2335,2335,109056,53056,True,True,camelyon16_train_tumor_022
2336,2336,35328,34560,True,True,camelyon16_train_tumor_106
2337,2337,179712,54912,False,False,camelyon16_train_normal_033
2338,2338,26624,53248,False,False,camelyon16_train_normal_149
2339,2339,96576,74176,True,True,camelyon16_train_tumor_004
2340,2340,175488,38656,False,False,camelyon16_train_normal_061
2341,2341,115072,86464,True,True,camelyon16_train_tumor_062
2342,2342,99328,72256,True,True,camelyon16_train_tumor_004
2343,2343,27456,79232,True,True,camelyon16_train_tumor_094
2344,2344,21632,115776,True,True,camelyon16_train_tumor_101
2345,2345,179008,47424,True,True,camelyon16_train_tumor_044
2346,2346,18240,17024,True,True,camelyon16_train_tumor_106
2347,2347,115776,60480,True,True,camelyon16_train_tumor_054
2348,2348,169984,42560,True,True,camelyon16_train_tumor_010
2349,2349,17600,30912,False,False,camelyon16_train_normal_103
2350,2350,35392,22336,False,False,camelyon16_train_tumor_108
2351,2351,102912,58432,False,False,camelyon16_train_normal_096
2352,2352,9664,64256,True,True,camelyon16_train_tumor_083
2353,2353,37376,58112,True,True,camelyon16_train_tumor_100
2354,2354,36288,77248,True,True,camelyon16_train_tumor_093
2355,2355,164672,33152,False,False,camelyon16_train_normal_065
2356,2356,127360,25344,True,True,camelyon16_train_tumor_024
2357,2357,63168,27136,True,True,camelyon16_train_tumor_098
2358,2358,43264,64320,True,True,camelyon16_train_tumor_087
2359,2359,59520,26112,True,True,camelyon16_train_tumor_107
2360,2360,131776,82496,True,True,camelyon16_train_tumor_056
2361,2361,44544,24640,True,True,camelyon16_train_tumor_110
2362,2362,63232,26752,True,True,camelyon16_train_tumor_098
2363,2363,52544,30464,True,True,camelyon16_train_tumor_075
2364,2364,48448,4672,False,False,camelyon16_train_tumor_076
2365,2365,97984,52992,True,True,camelyon16_train_tumor_045
2366,2366,118976,80704,False,False,camelyon16_train_normal_040
2367,2367,113472,64064,False,False,camelyon16_train_normal_007
2368,2368,117248,85888,True,True,camelyon16_train_tumor_062
2369,2369,106880,60736,True,True,camelyon16_train_tumor_039
2370,2370,55616,22272,True,True,camelyon16_train_tumor_084
2371,2371,141184,37312,True,True,camelyon16_train_tumor_040
2372,2372,57536,32256,False,False,camelyon16_train_tumor_108
2373,2373,163136,24704,False,False,camelyon16_train_normal_066
2374,2374,153728,33984,True,True,camelyon16_train_tumor_044
2375,2375,61440,26560,True,True,camelyon16_train_tumor_107
2376,2376,39808,30208,True,True,camelyon16_train_tumor_092
2377,2377,63104,26112,True,True,camelyon16_train_tumor_098
2378,2378,14784,100352,True,True,camelyon16_train_tumor_076
2379,2379,37120,17472,False,False,camelyon16_train_normal_136
2380,2380,169472,42112,True,True,camelyon16_train_tumor_010
2381,2381,100224,71872,True,True,camelyon16_train_tumor_004
2382,2382,73664,51200,True,True,camelyon16_train_tumor_067
2383,2383,37312,79296,True,True,camelyon16_train_tumor_093
2384,2384,36608,17920,False,False,camelyon16_train_tumor_075
2385,2385,22976,40704,True,True,camelyon16_train_tumor_101
2386,2386,139008,26624,True,True,camelyon16_train_tumor_017
2387,2387,61376,124800,True,True,camelyon16_train_tumor_077
2388,2388,170112,53568,True,True,camelyon16_train_tumor_015
2389,2389,26112,117696,True,True,camelyon16_train_tumor_103
2390,2390,134144,66240,True,True,camelyon16_train_tumor_009
2391,2391,32640,63104,True,True,camelyon16_train_tumor_089
2392,2392,71360,87232,True,True,camelyon16_train_tumor_105
2393,2393,145728,24960,False,False,camelyon16_train_normal_062
2394,2394,127296,31168,False,False,camelyon16_train_tumor_042
2395,2395,157184,68160,True,True,camelyon16_train_tumor_061
2396,2396,55296,40000,True,True,camelyon16_train_tumor_088
2397,2397,139648,29376,False,False,camelyon16_train_normal_038
2398,2398,98752,72064,True,True,camelyon16_train_tumor_004
2399,2399,141440,36992,True,True,camelyon16_train_tumor_040
2400,2400,10176,42368,True,True,camelyon16_train_tumor_102
2401,2401,69504,84608,True,True,camelyon16_train_tumor_105
2402,2402,175936,27904,True,True,camelyon16_train_tumor_009
2403,2403,133888,26368,True,True,camelyon16_train_tumor_038
2404,2404,153664,16832,True,True,camelyon16_train_tumor_070
2405,2405,148736,65216,True,True,camelyon16_train_tumor_053
2406,2406,163072,45632,True,True,camelyon16_train_tumor_025
2407,2407,18496,36352,True,True,camelyon16_train_tumor_103
2408,2408,63296,26368,True,True,camelyon16_train_tumor_098
2409,2409,141248,37248,True,True,camelyon16_train_tumor_040
2410,2410,108800,52608,True,True,camelyon16_train_tumor_022
2411,2411,160256,33856,True,True,camelyon16_train_tumor_009
2412,2412,149888,55360,True,True,camelyon16_train_tumor_028
2413,2413,39616,58112,True,True,camelyon16_train_tumor_100
2414,2414,116992,44736,True,True,camelyon16_train_tumor_033
2415,2415,26304,36032,True,True,camelyon16_train_tumor_103
2416,2416,27968,35072,True,True,camelyon16_train_tumor_103
2417,2417,164096,40320,True,True,camelyon16_train_tumor_025
2418,2418,54528,20544,True,True,camelyon16_train_tumor_084
2419,2419,57600,73536,True,True,camelyon16_train_tumor_105
2420,2420,36032,77632,True,True,camelyon16_train_tumor_093
2421,2421,157568,83200,True,True,camelyon16_train_tumor_027
2422,2422,110528,72512,True,True,camelyon16_train_tumor_010
2423,2423,36224,76928,True,True,camelyon16_train_tumor_093
2424,2424,153536,16640,True,True,camelyon16_train_tumor_070
2425,2425,162752,37568,True,True,camelyon16_train_tumor_025
2426,2426,35904,77184,True,True,camelyon16_train_tumor_093
2427,2427,120064,54592,True,True,camelyon16_train_tumor_059
2428,2428,63936,26368,True,True,camelyon16_train_tumor_098
2429,2429,141056,24128,True,True,camelyon16_train_tumor_017
2430,2430,120256,48512,True,True,camelyon16_train_tumor_032
2431,2431,67712,60032,True,True,camelyon16_train_tumor_095
2432,2432,94848,48192,True,True,camelyon16_train_tumor_052
2433,2433,10944,44032,True,True,camelyon16_train_tumor_096
2434,2434,121984,7616,True,True,camelyon16_train_tumor_060
2435,2435,23616,43136,True,True,camelyon16_train_tumor_078
2436,2436,43328,64512,True,True,camelyon16_train_tumor_087
2437,2437,25472,81856,True,True,camelyon16_train_tumor_094
2438,2438,66560,81472,True,True,camelyon16_train_tumor_105
2439,2439,97920,53888,True,True,camelyon16_train_tumor_045
2440,2440,153792,12416,True,True,camelyon16_train_tumor_070
2441,2441,163456,36608,True,True,camelyon16_train_tumor_016
2442,2442,100032,72384,True,True,camelyon16_train_tumor_004
2443,2443,87296,39232,True,True,camelyon16_train_tumor_035
2444,2444,155392,34560,True,True,camelyon16_train_tumor_025
2445,2445,169856,34240,True,True,camelyon16_train_tumor_009
2446,2446,139200,65216,True,True,camelyon16_train_tumor_034
2447,2447,108800,53952,True,True,camelyon16_train_tumor_022
2448,2448,170624,27584,True,True,camelyon16_train_tumor_018
2449,2449,92800,22144,True,True,camelyon16_train_tumor_063
2450,2450,16000,145600,True,True,camelyon16_train_tumor_102
2451,2451,62784,65216,True,True,camelyon16_train_tumor_021
2452,2452,80896,26560,True,True,camelyon16_train_tumor_095
2453,2453,98880,49344,True,True,camelyon16_train_tumor_066
2454,2454,63872,26496,True,True,camelyon16_train_tumor_098
2455,2455,148672,65152,True,True,camelyon16_train_tumor_053
2456,2456,138944,48704,True,True,camelyon16_train_tumor_023
2457,2457,36224,77056,True,True,camelyon16_train_tumor_093
2458,2458,25920,117568,True,True,camelyon16_train_tumor_103
2459,2459,141440,69760,True,True,camelyon16_train_tumor_050
2460,2460,151616,13376,True,True,camelyon16_train_tumor_007
2461,2461,149248,65088,True,True,camelyon16_train_tumor_053
2462,2462,178816,30144,True,True,camelyon16_train_tumor_058
2463,2463,73664,41792,True,True,camelyon16_train_tumor_014
2464,2464,67648,49280,True,True,camelyon16_train_tumor_077
2465,2465,138880,67264,True,True,camelyon16_train_tumor_064
2466,2466,151488,13248,True,True,camelyon16_train_tumor_007
2467,2467,107648,38656,True,True,camelyon16_train_tumor_030
2468,2468,9152,80832,True,True,camelyon16_train_tumor_083
2469,2469,108160,50944,True,True,camelyon16_train_tumor_039
2470,2470,87168,39168,True,True,camelyon16_train_tumor_035
2471,2471,59712,25920,True,True,camelyon16_train_tumor_107
2472,2472,52480,29760,True,True,camelyon16_train_tumor_075
2473,2473,174528,50176,True,True,camelyon16_train_tumor_061
2474,2474,74432,28736,True,True,camelyon16_train_tumor_041
2475,2475,105984,70016,True,True,camelyon16_train_tumor_029
2476,2476,63168,26752,True,True,camelyon16_train_tumor_098
2477,2477,26688,81024,True,True,camelyon16_train_tumor_094
2478,2478,169088,29056,True,True,camelyon16_train_tumor_018
2479,2479,63040,27264,True,True,camelyon16_train_tumor_098
2480,2480,26752,78976,True,True,camelyon16_train_tumor_094
2481,2481,97344,71040,True,True,camelyon16_train_tumor_004
2482,2482,107200,28416,True,True,camelyon16_train_tumor_051
2483,2483,74624,42880,True,True,camelyon16_train_tumor_014
2484,2484,127808,14272,True,True,camelyon16_train_tumor_049
2485,2485,95680,45696,True,True,camelyon16_train_tumor_052
2486,2486,86592,62336,True,True,camelyon16_train_tumor_056
2487,2487,43776,64320,True,True,camelyon16_train_tumor_087
2488,2488,41344,31232,True,True,camelyon16_train_tumor_092
2489,2489,33024,116736,True,True,camelyon16_train_tumor_103
2490,2490,134976,82240,True,True,camelyon16_train_tumor_009
2491,2491,139072,30208,True,True,camelyon16_train_tumor_026
2492,2492,156352,68864,True,True,camelyon16_train_tumor_061
2493,2493,93888,52864,True,True,camelyon16_train_tumor_106
2494,2494,34048,47872,True,True,camelyon16_train_tumor_108
2495,2495,63808,26432,True,True,camelyon16_train_tumor_098
2496,2496,114560,25600,True,True,camelyon16_train_tumor_026
2497,2497,13248,49088,True,True,camelyon16_train_tumor_084
2498,2498,22848,43072,True,True,camelyon16_train_tumor_101
2499,2499,151296,13376,True,True,camelyon16_train_tumor_007
2500,2500,86976,39104,True,True,camelyon16_train_tumor_035
2501,2501,140864,68672,True,True,camelyon16_train_tumor_050
2502,2502,60160,125824,True,True,camelyon16_train_tumor_077
2503,2503,11520,42048,True,True,camelyon16_train_tumor_096
2504,2504,10944,42496,True,True,camelyon16_train_tumor_096
2505,2505,73664,51136,True,True,camelyon16_train_tumor_067
2506,2506,31360,78272,True,True,camelyon16_train_tumor_094
2507,2507,52800,21632,True,True,camelyon16_train_tumor_084
2508,2508,75776,60800,True,True,camelyon16_train_tumor_078
2509,2509,169600,42176,True,True,camelyon16_train_tumor_010
2510,2510,87680,40320,True,True,camelyon16_train_tumor_047
2511,2511,113984,71168,True,True,camelyon16_train_tumor_020
2512,2512,31296,59648,False,False,camelyon16_train_normal_006
2513,2513,121152,7488,True,True,camelyon16_train_tumor_060
2514,2514,120768,43840,True,True,camelyon16_train_tumor_033
2515,2515,50368,22144,True,True,camelyon16_train_tumor_084
2516,2516,37312,137920,False,False,camelyon16_train_tumor_102
2517,2517,149312,75072,True,True,camelyon16_train_tumor_003
2518,2518,10368,80192,True,True,camelyon16_train_tumor_083
2519,2519,60416,121152,True,True,camelyon16_train_tumor_077
2520,2520,153856,12288,True,True,camelyon16_train_tumor_070
2521,2521,152128,48000,True,True,camelyon16_train_tumor_048
2522,2522,167104,37312,True,True,camelyon16_train_tumor_016
2523,2523,67520,68736,True,True,camelyon16_train_tumor_021
2524,2524,177792,57408,True,True,camelyon16_train_tumor_045
2525,2525,152704,12736,True,True,camelyon16_train_tumor_007
2526,2526,175872,41088,True,True,camelyon16_train_tumor_068
2527,2527,102848,46912,True,True,camelyon16_train_tumor_002
2528,2528,61440,28672,True,True,camelyon16_train_tumor_107
2529,2529,168384,52736,True,True,camelyon16_train_tumor_015
2530,2530,42752,26688,True,True,camelyon16_train_tumor_092
2531,2531,117504,36288,True,True,camelyon16_train_tumor_010
2532,2532,69696,68864,True,True,camelyon16_train_tumor_021
2533,2533,27712,118336,True,True,camelyon16_train_tumor_103
2534,2534,162240,41344,True,True,camelyon16_train_tumor_016
2535,2535,75200,31104,True,True,camelyon16_train_tumor_041
2536,2536,75520,67072,True,True,camelyon16_train_tumor_095
2537,2537,152832,79936,True,True,camelyon16_train_tumor_003
2538,2538,71232,55360,True,True,camelyon16_train_tumor_054
2539,2539,62720,65536,True,True,camelyon16_train_tumor_021
2540,2540,91712,65152,False,False,camelyon16_train_normal_114
2541,2541,22656,18048,True,True,camelyon16_train_tumor_106
2542,2542,118592,41152,False,False,camelyon16_train_tumor_022
2543,2543,116288,84352,True,True,camelyon16_train_tumor_062
2544,2544,174016,50496,True,True,camelyon16_train_tumor_061
2545,2545,141888,29952,False,False,camelyon16_train_normal_044
2546,2546,117568,26752,True,True,camelyon16_train_tumor_064
2547,2547,15168,17152,False,False,camelyon16_train_tumor_059
2548,2548,140608,69248,True,True,camelyon16_train_tumor_050
2549,2549,63424,26624,True,True,camelyon16_train_tumor_098
2550,2550,32064,14784,True,True,camelyon16_train_tumor_110
2551,2551,172416,36224,False,False,camelyon16_train_normal_074
2552,2552,111488,81984,True,True,camelyon16_train_tumor_047
2553,2553,62080,18432,True,True,camelyon16_train_tumor_089
2554,2554,79808,58176,True,True,camelyon16_train_tumor_095
2555,2555,141696,43072,False,False,camelyon16_train_normal_075
2556,2556,63808,26432,True,True,camelyon16_train_tumor_098
2557,2557,92608,21696,True,True,camelyon16_train_tumor_063
2558,2558,21888,111424,False,False,camelyon16_train_normal_147
2559,2559,148864,65088,True,True,camelyon16_train_tumor_053
2560,2560,107456,55232,False,False,camelyon16_train_normal_060
2561,2561,36160,38656,True,True,camelyon16_train_tumor_091
2562,2562,74752,30016,True,True,camelyon16_train_tumor_041
2563,2563,98944,48448,True,True,camelyon16_train_tumor_066
2564,2564,28288,34624,True,True,camelyon16_train_tumor_103
2565,2565,132160,20096,False,False,camelyon16_train_normal_082
2566,2566,36992,78208,True,True,camelyon16_train_tumor_093
2567,2567,55488,22272,True,True,camelyon16_train_tumor_084
2568,2568,46592,31744,True,True,camelyon16_train_tumor_092
2569,2569,175232,20864,True,True,camelyon16_train_tumor_009
2570,2570,183872,80896,True,True,camelyon16_train_tumor_044
2571,2571,153472,24704,True,True,camelyon16_train_tumor_009
2572,2572,69312,76096,False,False,camelyon16_train_normal_149
2573,2573,182016,71680,True,True,camelyon16_train_tumor_055
2574,2574,41984,25792,True,True,camelyon16_train_tumor_092
2575,2575,151552,47488,True,True,camelyon16_train_tumor_048
2576,2576,83200,66112,True,True,camelyon16_train_tumor_078
2577,2577,74688,38848,True,True,camelyon16_train_tumor_014
2578,2578,138688,48896,True,True,camelyon16_train_tumor_023
2579,2579,176000,54848,True,True,camelyon16_train_tumor_044
2580,2580,75200,27904,True,True,camelyon16_train_tumor_041
2581,2581,146752,74496,True,True,camelyon16_train_tumor_003
2582,2582,168064,57472,True,True,camelyon16_train_tumor_028
2583,2583,38336,39168,True,True,camelyon16_train_tumor_090
2584,2584,116992,75584,False,False,camelyon16_train_normal_018
2585,2585,30080,82816,True,True,camelyon16_train_tumor_094
2586,2586,21440,40448,True,True,camelyon16_train_tumor_101
2587,2587,59520,27904,True,True,camelyon16_train_tumor_107
2588,2588,139136,26880,True,True,camelyon16_train_tumor_017
2589,2589,40192,36608,True,True,camelyon16_train_tumor_105
2590,2590,130816,3520,True,True,camelyon16_train_tumor_008
2591,2591,63488,52608,True,True,camelyon16_train_tumor_077
2592,2592,108864,53120,True,True,camelyon16_train_tumor_022
2593,2593,103360,47168,True,True,camelyon16_train_tumor_002
2594,2594,53632,68160,True,True,camelyon16_train_tumor_095
2595,2595,31616,33088,True,True,camelyon16_train_tumor_091
2596,2596,28928,43264,False,False,camelyon16_train_normal_149
2597,2597,14848,150272,True,True,camelyon16_train_tumor_102
2598,2598,66176,58816,True,True,camelyon16_train_tumor_076
2599,2599,96384,15616,False,False,camelyon16_train_tumor_053
2600,2600,124800,44672,False,False,camelyon16_train_normal_029
2601,2601,151872,47552,True,True,camelyon16_train_tumor_048
2602,2602,67904,57088,False,False,camelyon16_train_normal_050
2603,2603,36288,30080,True,True,camelyon16_train_tumor_076
2604,2604,42816,63360,True,True,camelyon16_train_tumor_087
2605,2605,95360,72768,True,True,camelyon16_train_tumor_004
2606,2606,40768,29184,True,True,camelyon16_train_tumor_092
2607,2607,98368,56576,True,True,camelyon16_train_tumor_045
2608,2608,87488,39104,True,True,camelyon16_train_tumor_095
2609,2609,149248,71872,False,False,camelyon16_train_normal_144
2610,2610,21376,123520,False,False,camelyon16_train_normal_146
2611,2611,95040,74304,True,True,camelyon16_train_tumor_004
2612,2612,97728,55616,True,True,camelyon16_train_tumor_045
2613,2613,136320,27776,True,True,camelyon16_train_tumor_038
2614,2614,65280,105216,False,False,camelyon16_train_normal_112
2615,2615,8512,11200,False,False,camelyon16_train_normal_108
2616,2616,187008,44608,False,False,camelyon16_train_tumor_004
2617,2617,154048,70656,False,False,camelyon16_train_normal_090
2618,2618,29952,44608,True,True,camelyon16_train_tumor_090
2619,2619,51776,31424,True,True,camelyon16_train_tumor_075
2620,2620,127872,62080,False,False,camelyon16_train_tumor_028
2621,2621,87232,57600,True,True,camelyon16_train_tumor_056
2622,2622,40832,91072,False,False,camelyon16_train_normal_141
2623,2623,117440,59968,False,False,camelyon16_train_tumor_066
2624,2624,30784,139712,False,False,camelyon16_train_normal_128
2625,2625,38208,61568,False,False,camelyon16_train_tumor_094
2626,2626,13376,93248,False,False,camelyon16_train_normal_008
2627,2627,97792,29632,False,False,camelyon16_train_normal_035
2628,2628,99840,77504,False,False,camelyon16_train_tumor_090
2629,2629,91776,49728,False,False,camelyon16_train_normal_035
2630,2630,55808,105472,False,False,camelyon16_train_tumor_100
2631,2631,135488,32640,False,False,camelyon16_train_tumor_038
2632,2632,75008,29696,True,True,camelyon16_train_tumor_041
2633,2633,143488,36416,False,False,camelyon16_train_normal_051
2634,2634,35456,76480,True,True,camelyon16_train_tumor_093
2635,2635,85504,28608,True,True,camelyon16_train_tumor_095
2636,2636,151744,45312,False,False,camelyon16_train_normal_043
2637,2637,136320,42944,False,False,camelyon16_train_tumor_062
2638,2638,35840,9024,False,False,camelyon16_train_tumor_107
2639,2639,73088,63552,False,False,camelyon16_train_normal_130
2640,2640,63104,27200,True,True,camelyon16_train_tumor_098
2641,2641,115968,16512,False,False,camelyon16_train_normal_090
2642,2642,32448,53376,False,False,camelyon16_train_normal_113
2643,2643,145536,30784,False,False,camelyon16_train_tumor_038
2644,2644,135040,32512,False,False,camelyon16_train_tumor_036
2645,2645,134400,16960,False,False,camelyon16_train_tumor_070
2646,2646,129728,50688,False,False,camelyon16_train_tumor_028
2647,2647,92416,34944,False,False,camelyon16_train_normal_087
2648,2648,25536,102784,False,False,camelyon16_train_normal_118
2649,2649,18496,15488,False,False,camelyon16_train_normal_108
2650,2650,41344,62464,False,False,camelyon16_train_normal_118
2651,2651,88576,53824,False,False,camelyon16_train_normal_035
2652,2652,84224,68800,False,False,camelyon16_train_tumor_028
2653,2653,65472,32512,False,False,camelyon16_train_normal_051
2654,2654,45696,106624,False,False,camelyon16_train_tumor_072
2655,2655,39296,121280,False,False,camelyon16_train_normal_147
2656,2656,28608,21824,False,False,camelyon16_train_normal_126
2657,2657,63488,30784,False,False,camelyon16_train_tumor_103
2658,2658,132928,30016,False,False,camelyon16_train_normal_008
2659,2659,88256,38656,False,False,camelyon16_train_tumor_035
2660,2660,25664,82432,False,False,camelyon16_train_normal_116
2661,2661,63808,38272,False,False,camelyon16_train_normal_160
2662,2662,70464,23424,False,False,camelyon16_train_normal_051
2663,2663,125056,58240,False,False,camelyon16_train_normal_144
2664,2664,61952,42688,False,False,camelyon16_train_normal_138
2665,2665,16256,38208,False,False,camelyon16_train_tumor_074
2666,2666,54592,53120,False,False,camelyon16_train_normal_140
2667,2667,144512,74112,False,False,camelyon16_train_tumor_064
2668,2668,23296,141504,False,False,camelyon16_train_tumor_102
2669,2669,107712,16896,False,False,camelyon16_train_tumor_026
2670,2670,134336,49536,False,False,camelyon16_train_normal_094
2671,2671,105600,54784,False,False,camelyon16_train_normal_004
2672,2672,120192,11328,False,False,camelyon16_train_normal_051
2673,2673,158144,72128,False,False,camelyon16_train_tumor_017
2674,2674,73536,40256,False,False,camelyon16_train_normal_023
2675,2675,111616,80896,False,False,camelyon16_train_normal_050
2676,2676,182016,78976,False,False,camelyon16_train_normal_053
2677,2677,146368,28032,False,False,camelyon16_train_normal_002
2678,2678,120000,40576,False,False,camelyon16_train_tumor_024
2679,2679,153472,86336,False,False,camelyon16_train_normal_089
2680,2680,145280,34752,False,False,camelyon16_train_normal_058
2681,2681,137536,21504,False,False,camelyon16_train_normal_062
2682,2682,182080,48512,False,False,camelyon16_train_normal_037
2683,2683,168768,32064,False,False,camelyon16_train_tumor_017
2684,2684,132992,46400,False,False,camelyon16_train_tumor_059
2685,2685,94208,50112,False,False,camelyon16_train_normal_054
2686,2686,146432,27328,False,False,camelyon16_train_tumor_062
2687,2687,81984,33344,False,False,camelyon16_train_normal_140
2688,2688,55168,68992,False,False,camelyon16_train_normal_153
2689,2689,113280,23552,False,False,camelyon16_train_tumor_068
2690,2690,58176,111168,False,False,camelyon16_train_normal_158
2691,2691,137216,18432,False,False,camelyon16_train_normal_082
2692,2692,107584,49344,False,False,camelyon16_train_tumor_030
2693,2693,41600,28224,False,False,camelyon16_train_normal_113
2694,2694,152192,36224,False,False,camelyon16_train_normal_026
2695,2695,135296,28992,False,False,camelyon16_train_tumor_017
2696,2696,166208,65216,False,False,camelyon16_train_normal_097
2697,2697,86080,8960,False,False,camelyon16_train_tumor_042
2698,2698,170112,30144,False,False,camelyon16_train_normal_061
2699,2699,57600,27392,False,False,camelyon16_train_normal_122
2700,2700,137792,52672,False,False,camelyon16_train_normal_068
2701,2701,40576,15296,False,False,camelyon16_train_tumor_075
2702,2702,148288,50176,False,False,camelyon16_train_normal_042
2703,2703,30208,33344,False,False,camelyon16_train_normal_124
2704,2704,27072,54016,False,False,camelyon16_train_normal_135
2705,2705,30208,48960,False,False,camelyon16_train_normal_154
2706,2706,23872,54336,False,False,camelyon16_train_tumor_093
2707,2707,150080,27968,False,False,camelyon16_train_tumor_048
2708,2708,52352,93184,False,False,camelyon16_train_normal_155
2709,2709,40256,41728,False,False,camelyon16_train_normal_021
2710,2710,140288,42752,False,False,camelyon16_train_normal_088
2711,2711,124992,72064,False,False,camelyon16_train_normal_009
2712,2712,40768,19456,False,False,camelyon16_train_tumor_084
2713,2713,172352,65216,False,False,camelyon16_train_normal_089
2714,2714,61760,52480,False,False,camelyon16_train_tumor_090
2715,2715,122880,36032,False,False,camelyon16_train_tumor_036
2716,2716,125312,61376,False,False,camelyon16_train_normal_082
2717,2717,108352,41792,False,False,camelyon16_train_normal_078
2718,2718,52800,36480,False,False,camelyon16_train_normal_021
2719,2719,102848,83840,False,False,camelyon16_train_tumor_036
2720,2720,156608,71360,False,False,camelyon16_train_normal_059
2721,2721,119296,20864,False,False,camelyon16_train_tumor_064
2722,2722,153728,75264,False,False,camelyon16_train_normal_086
2723,2723,24256,33984,False,False,camelyon16_train_tumor_102
2724,2724,73792,44352,False,False,camelyon16_train_tumor_052
2725,2725,147264,30528,False,False,camelyon16_train_normal_048
2726,2726,154304,76992,False,False,camelyon16_train_normal_002
2727,2727,134912,32704,False,False,camelyon16_train_normal_008
2728,2728,177856,49344,False,False,camelyon16_train_normal_074
2729,2729,132352,65920,False,False,camelyon16_train_tumor_041
2730,2730,37696,83840,False,False,camelyon16_train_tumor_108
2731,2731,27584,18240,False,False,camelyon16_train_tumor_072
2732,2732,29632,39360,False,False,camelyon16_train_normal_150
2733,2733,29120,24128,False,False,camelyon16_train_normal_119
2734,2734,68160,54080,False,False,camelyon16_train_normal_119
2735,2735,10048,72768,False,False,camelyon16_train_tumor_076
2736,2736,13056,130688,False,False,camelyon16_train_normal_120
2737,2737,65472,58432,False,False,camelyon16_train_normal_059
2738,2738,15872,11456,False,False,camelyon16_train_tumor_059
2739,2739,51712,57280,False,False,camelyon16_train_normal_104
2740,2740,123712,68416,False,False,camelyon16_train_tumor_024
